one,three,five,seven,nine
16.0367959999999,20.9457500000001,79.9143920000001,17.6874210000006,34.6554740000009
17.0244969999995,181.106893,17.5098299999998,50.1898609999998,37.9036070000005
16.5271389999999,158.631501,21.7833880000002,45.3361120000002,31.7026859999991
16.3182740000005,17.2617180000003,17.8190870000003,25.0839650000003,32.5198410000009
16.516813,20.9093559999998,24.8136539999999,21.2180630000001,35.5232809999997
19.5510059999995,20.0529,47.5993570000002,21.3693819999996,62.2683100000003
16.8669179999998,69.4204700000003,23.3781819999992,31.156352,40.9706459999999
17.5628620000001,25.3153020000001,17.8262200000008,194.726836,114.345652999999
16.6422449999999,29.7295859999998,18.1340170000004,62.7838299999999,227.335392000001
16.8215499999995,25.0838820000001,195.056433,21.0648660000006,54.6221500000002
17.1885569999999,22.0236219999999,81.23097,40.9262609999992,60.6294199999997
16.0023900000006,19.864015,42.603755,16.936973,43.4415269999988
16.6120329999995,23.0484099999999,31.9220840000005,80.3596250000007,75.4349400000001
17.3374970000006,18.5924129999999,70.9246769999998,43.6825519999999,22.283764
16.1153699999996,29.7770009999998,39.1239790000002,116.48484,29.28781
16.7028189999998,85.5345189999999,65.8413800000002,296.265668999999,47.2373590000004
16.6454090000006,53.4428469999999,17.5369630000004,24.4824260000005,188.823909
17.4545439999996,35.2546040000004,51.5887469999994,24.1434229999999,117.639605
16.2770910000001,30.3503269999998,68.6483940000002,24.698957,143.645281
16.4705039999999,16.9348739999999,47.5056670000003,241.665189999999,92.947696
16.4838679999999,40.7231239999999,52.9497110000001,32.5870420000012,108.072917
132.875555,32.0561070000003,16.8577380000006,32.4083640000001,122.83944
17.0820540000003,28.9121139999997,31.912105,26.4852289999986,55.5239190000001
16.3438810000001,18.4422770000001,37.2162199999995,52.831887,72.9020849999999
16.44881,34.0860050000003,16.9068540000001,30.572179,149.263922
17.0429900000002,26.876267,20.2126759999999,31.6821950000001,35.948104
16.744396,18.4437279999998,19.2833850000005,42.1300320000011,31.846335
16.7118979999996,67.7235779999998,118.419088,51.7900089999994,51.0564000000002
17.2094730000003,28.0355950000004,86.2566830000002,46.9602719999998,110.663793
16.4733259999998,27.934696,33.4430759999993,35.9909280000004,30.3992320000006
16.735239,57.3902499999996,28.205378,142.673820000001,20.310147
16.2378539999999,26.3169859999999,30.3495940000005,48.2966840000003,33.2753189999995
16.7866320000005,117.853874,34.0203479999994,68.0187970000006,52.4780280000003
17.4418269999999,18.1473720000001,20.1419999999999,40.7531379999995,20.890584
16.5193600000002,25.9608610000002,150.365375,96.8098739999999,175.463562
16.6085239999996,27.2292739999997,45.4041759999999,206.901186,129.040673
16.7050490000005,22.470437,19.8491000000001,34.9913730000004,37.5424980000005
17.156473,18.9173979999997,89.5639259999994,55.2743479999993,87.6864959999999
16.108676,279.607148,22.5968610000002,98.2853810000002,42.8907809999997
16.8358389999996,17.9408299999997,33.1604610000005,57.036398000001,40.7331979999999
17.1518669999999,17.6873799999999,34.1569740000001,79.1790940000006,100.168013
16.7818820000001,21.4412560000001,38.0791889999994,57.1066899999995,65.9845959999998
16.734692,22.8031390000005,348.984977000001,19.8218309999998,25.9152300000007
16.4750729999996,18.2126599999997,19.4214160000001,25.1899790000003,44.8547269999997
16.8376540000006,37.5394780000002,75.2334770000003,30.8388540000006,46.3661100000001
16.4949759999997,19.5199880000008,19.6632279999998,38.3981869999985,40.5705769999996
16.5549010000001,18.9638800000003,79.9129550000002,18.5176709999997,239.060509
16.2479800000002,68.2954040000006,22.673857,72.2841519999999,32.4646790000003
16.6531689999996,16.4691699999997,32.1590350000003,171.397839,225.432957
17.2912410000006,20.7281630000002,19.8996320000004,18.5852550000001,117.246673
17.8537049999994,18.2797209999999,128.658518,51.396945,35.7577309999995
16.8341510000003,16.3265639999999,46.8208129999992,48.8049789999998,35.8428499999999
17.0409830000002,30.7548400000002,88.4831779999997,46.351504,516.200691000001
117.342429,45.7347480000001,55.1595229999995,68.3874160000002,118.213453999999
16.0403980000012,17.3969140000008,163.719392000001,16.3292830000001,61.0950619999997
16.7349989999988,16.6668510000001,27.3103369999994,23.3148289999998,20.0913759999999
17.0561550000006,30.8340020000006,19.3181500000001,48.1957689999999,43.6093790000003
16.504942000001,63.5731110000002,54.0964580000001,73.5990529999997,21.5372089999999
16.639957999999,43.3009550000003,52.4639069999999,22.4595810000001,123.04799
16.1352180000005,59.9094060000001,76.4422609999995,57.5082340000002,28.0733829999997
16.5227180000009,73.0940479999997,16.2130469999999,30.7026229999998,268.526748999999
17.0843689999991,17.5030989999998,28.6271300000003,75.0818240000002,36.2639219999998
17.2051540000009,66.1617750000003,18.0810689999991,72.1794729999998,45.7525699999994
16.398744,22.6796619999998,18.658941,34.2062480000003,143.021146000001
16.1983289999998,62.2697179999996,151.284056,31.7460899999999,262.070281
16.7532539999993,29.0936529999994,29.2826709999998,26.8160799999997,28.9628630000003
16.570745000001,97.8622099999997,40.6888800000003,39.1537950000003,118.932223
16.5151659999996,208.625953999999,48.8005500000002,60.52642,62.1910979999996
17.0583519999994,21.6080940000003,44.6634909999997,199.144584,184.750061000001
16.0904500000001,23.2483219999997,57.6920080000001,82.1432290000002,101.548967999999
16.8825629999994,29.3602259999997,20.3395779999997,63.4349099999998,18.325582000001
16.6200620000012,17.0361909999999,29.4431349999993,44.1415630000002,86.1964069999992
16.3465029999994,18.8372429999992,17.4686350000002,36.0071070000001,19.1055420000001
16.6815959999997,16.8429700000008,127.438100000001,28.2101529999998,23.797665
16.73188,18.8259580000008,54.3947100000004,69.6865420000003,32.8177529999998
16.6403000000006,16.3065249999992,18.5095959999995,240.537006,75.1748439999993
16.8959369999993,19.2019370000001,65.5990079999995,37.9516830000002,34.268495000001
16.7822540000007,19.9886119999997,72.6445889999994,136.804039,28.8747790000006
16.2160280000006,51.5846170000005,55.725154000001,235.712864,58.0902400000003
16.7494819999998,34.51585,322.059624,30.2274730000001,18.7630890000001
17.2053600000002,39.4462899999999,29.7067080000009,27.2668659999997,273.378580999999
16.3689489999985,60.2915679999994,22.6615670000001,26.9089329999996,16.699375
16.8282300000016,21.3265570000001,49.4055020000008,25.0284480000005,222.616211
104.405885999999,23.9700770000004,34.7357329999998,216.12342,32.2844350000011
16.9642250000006,27.399892,30.9943799999992,26.5962259999997,27.5299869999994
16.3772180000006,18.828858,34.013894000001,36.4005910000005,47.6351400000006
16.6821519999996,16.9545150000001,35.8484410000006,40.9684180000003,44.4066310000011
16.8924219999997,47.0686969999994,34.3903029999986,28.6721379999992,51.0709049999996
16.124284,32.0443609999996,18.6938460000015,17.9502470000008,54.3406589999993
16.6520549999998,94.6449619999994,23.7795619999996,63.2248679999998,131.843494
16.9577620000005,30.1905969999998,30.5511670000005,37.8259160000001,294.565898
16.6489799999994,34.6989210000004,41.1021310000006,36.7784819999999,57.4765070000005
16.7983790000008,20.3405309999995,102.501708999998,41.3494339999998,120.851702
16.8203239999993,111.68447,33.568304000001,22.4867069999997,75.4100069999999
16.7281020000001,26.822256,33.8324550000006,35.3233199999998,108.767711
16.4865760000001,207.961139,41.7758629999998,66.5979419999996,84.0066840000002
16.5394229999993,26.1405110000004,31.7918299999995,33.9576340000001,271.118015
17.1004420000003,20.5928829999999,71.8065360000004,28.9396130000004,59.4257979999999
16.4761020000004,25.9743720000003,111.787291999999,144.526279,150.292576
16.5405409999995,17.8206359999997,26.7042260000014,96.9657580000005,93.9326620000003
16.1780809999996,19.2964330000001,90.5209659999997,156.030347,30.1772689999993
16.5747090000004,17.5840960000002,35.8124229999994,89.3824279999995,30.2810430000005
17.5675149999996,18.0696500000002,37.5337599999987,30.5249410000004,135.915535
16.7479490000009,30.1138399999994,34.6170440000009,19.6656910000002,83.4453060000007
17.758645999999,21.8833749999998,25.2965849999995,92.0089729999996,30.6834170000005
16.4261579999998,19.6012760000004,16.0881740000001,87.2988299999999,28.7490259999998
17.1378330000014,18.9113399999998,35.9251339999993,28.6183329999998,17.0770600000001
16.1174319999997,47.9697300000002,36.3139690000001,55.7681460000001,92.3184430000008
17.4684329999995,16.0778070000003,36.9419990000002,39.2409320000002,48.4240660000008
16.025732000001,42.4419119999993,41.6898200000002,70.0741279999999,34.1109609999997
17.3487469999998,18.7733700000008,40.8765329999996,74.9610140000003,23.4645589999998
16.1750380000001,58.0403709999997,17.6507150000003,28.1820420000001,48.7889560000001
16.5430739999994,16.8062549999997,24.5067709999995,157.217173,29.6324439999998
16.5623910000008,19.7500289999999,129.706801,189.924128,133.773991
17.417974999999,42.4175480000004,87.8981550000004,33.1647200000003,162.62459
16.3781410000006,19.4697969999993,68.7549919999997,28.368586,23.8726639999998
17.0004309999996,43.8702819999994,55.2420520000001,44.8607039999995,101.775852
,17.7486880000002,21.092457,60.4438710000004,36.8018809999997
,20.9692859999997,29.5089159999997,63.4338420000002,92.0992200000006
,20.0711489999996,44.2931460000002,18.4021119999995,53.8719209999998
,33.0826709999998,139.946658,19.4286559999997,49.2349890000003
,90.4595280000002,108.05866,123.149663,47.8700299999995
,19.1283550000003,40.2328029999999,200.748562,42.8213800000004
,29.6904969999998,33.5602290000003,92.8784610000006,47.8774069999997
,19.1952799999999,19.7647689999996,101.967017000001,40.2174369999999
,71.9313320000001,21.5459460000003,202.369779000001,245.065721
,35.7499749999999,22.6564140000001,468.526995,24.7639399999997
,19.8308310000002,24.0308119999999,20.9572500000004,77.4194909999997
,20.1853750000005,23.7293049999998,60.7231299999995,82.7761670000005
,27.2927979999995,18.5973860000002,24.8757890000011,135.7621
,200.530286999999,358.550352,20.1692089999987,39.2236700000002
,22.7687460000006,62.030547,21.0499710000001,658.709458000001
,20.1685489999992,25.9051649999993,22.8202160000013,65.5179849999996
,20.0259010000003,33.0056780000003,25.3520899999984,68.3478420000006
,27.4051339999986,44.8078199999999,29.5045780000009,20.3852720000004
,22.5895330000014,91.5066710000003,28.7728220000005,106.929579999999
,20.7342490000002,24.0470589999999,35.7409209999986,17.8690130000003
,19.9697629999989,25.4333420000004,23.9744630000001,24.8737739999996
,18.7199170000003,85.4695309999993,63.5632170000005,107.137078
,19.4276250000005,89.014261,107.758448999999,21.3109129999998
,18.2717550000007,86.9863139999998,41.0538589999998,24.9894660000001
,16.4275370000002,122.697034,109.339703,68.5820870000002
,22.973974000001,137.793001,95.0235110000008,49.626097
,34.3606219999995,35.3543499999995,151.348303999999,163.799363000001
,22.2669419999999,53.2558820000002,87.3040629999995,58.524952
,52.1620709999997,56.8818530000002,124.495407000001,22.409723
,37.0004189999999,42.4123389999993,51.8559949999986,30.4792210000002
,16.7317419999993,22.0915270000006,40.956392,94.1380939999998
,37.0881510000007,48.337826,65.0750290000008,157.315285
,20.2770760000011,61.7587730000002,93.3873060000003,227.160119000001
,20.9684039999996,17.1805559999996,18.4409899999984,159.708625999999
,26.4353269999997,46.3778640000001,26.8926929999989,64.0934070000014
,16.0959490000003,127.73632,26.0736569999995,72.0205719999996
,19.4937060000004,24.2159260000001,29.0283850000002,75.8850839999994
,31.3348369999993,49.3776710000002,28.6306310000004,88.3760440000003
,17.6747989999999,26.4494129999999,28.7620560000015,83.4911749999989
,26.8709309999995,21.8363290000001,64.9648239999987,28.2721170000002
,32.2015480000015,45.5240740000003,42.284585,33.7357780000005
,95.4705139999987,48.0117829999998,22.3226059999999,55.881105000001
,16.6040569999986,116.291546,17.1216279999999,23.3031619999995
,19.8293469999999,29.9591240000003,104.030484,46.9828830000001
,25.0723620000013,55.5282229999996,60.1293709999999,36.1702850000007
,76.8273940000004,101.149337,17.0292810000001,19.1597869999995
,35.5278000000006,18.4991459999999,78.634031,18.6366319999998
,17.1913999999997,54.8447969999994,88.970915,49.3950910000009
,27.5040979999996,193.182557,108.555398,107.065818999999
,62.0945979999998,63.5309489999996,25.3871969999997,271.686007000001
,227.719410999999,280.646737000001,60.1373450000002,31.8991029999989
,17.5979910000006,25.024395,28.3690810000001,24.0538630000007
,16.1850690000005,30.208859,72.1120979999999,46.012511999999
,19.9907530000001,24.1320509999996,84.9888889999999,18.2640680000006
,18.2705139999992,32.3567540000003,22.6426989999999,43.5156469999995
,19.2369350000003,21.452558,37.3307700000001,50.8050300000011
,20.4780119999999,24.0267459999997,26.6038239999999,44.1793379999993
,17.9585290000013,23.4394010000001,19.4442880000003,51.001792000001
,16.90499,109.603982,71.6492559999997,31.865561
,133.410465,33.311103,242.397507,21.5169759999991
,48.7204989999999,19.0315439999997,22.9740400000002,312.022652
,25.8520259999999,52.6178940000008,60.9531750000003,29.9466090000013
,274.364312,147.068764999999,46.0614659999998,52.789422
,22.0322720000001,21.5662980000006,63.791605,28.1824369999999
,32.936506,41.0548109999995,21.1590429999999,171.231005
,18.5022430000004,41.7943899999997,46.9355690000004,181.693591
,18.8739479999995,65.0395779999995,232.149937000001,90.1066309999998
,18.5779640000003,47.7892040000008,56.0871989999994,161.236433
,28.1214350000001,57.1069939999997,192.013893,117.8131
,22.5484680000001,32.532775,185.29025,135.755042
,16.9027739999996,30.9071190000001,17.9194900000006,34.4732449999996
,18.6976649999999,31.2678389999999,276.481452000001,108.870528
,17.8418120000003,47.1713280000001,48.3666939999994,67.4010459999996
,34.0194020000002,16.0175130000004,19.9020589999996,113.467114000001
,56.4176590000001,42.4396830000005,57.792976,23.9993579999993
,17.8742750000001,51.4216570000006,38.2873960000003,37.6032449999997
,61.0141720000001,41.730458,34.9878069999994,51.9165020000001
,28.1839559999999,20.2219619999999,24.3612070000001,91.6961519999999
,64.6599319999996,204.678220000001,49.3450590000002,47.6047910000004
,33.506891,29.2736139999992,21.7457730000001,27.0436959999998
,30.993949,109.995192,28.0135000000001,31.7479040000004
,32.7999229999998,164.802074000001,220.939608,46.7445419999999
,17.72274,18.9508259999993,55.8596170000003,29.1926919999996
,36.3714700000002,52.3084560000005,45.0580169999997,44.6687770000001
,19.7321490000002,71.2931749999992,37.1650189999997,252.270511
,17.8810630000004,314.176356000001,50.1107630000002,29.18705
,24.1203949999997,31.6179180000002,35.6480120000002,96.4659490000006
,85.8209779999997,92.8856889999992,117.906761,35.5107479999992
,43.1989669999999,35.4794740000006,89.0107220000003,55.5461790000003
,23.6186900000002,27.1400869999994,41.1630919999997,96.206918
,171.025914,34.3331259999999,96.2774709999996,48.8748870000002
,24.517516,38.331715,77.0263140000003,46.8794790000002
,16.25459,39.3407929999992,26.9188179999995,42.2440850000001
,19.1882990000001,17.8158700000015,59.9565040000005,47.9260459999997
,27.389629,18.8572279999999,49.7431339999999,40.9721110000003
,136.422531,17.7367390000001,49.3332099999995,42.3032399999999
,221.514814,18.9653340000007,23.8347720000007,48.5088039999999
,17.6505929999999,156.986696999999,61.9684119999997,175.486146
,22.4137730000002,105.209406,32.4030149999999,101.61863
,24.3840950000003,19.3414609999998,18.8908659999996,79.6045789999997
,16.1935689999995,19.7103850000016,20.4263740000004,65.7760430000005
,19.8901430000005,109.640207,143.529138,577.130017
,18.764054,18.2422469999999,216.723416,25.8199939999999
,22.3650830000004,32.7947359999996,34.3237109999999,29.9456659999997
,16.0248199999993,27.2571619999997,28.7534359999997,27.6117210000004
,25.5881799999997,53.8747920000002,24.2104440000004,125.029404
,28.6522260000002,38.0793229999998,35.5348529999997,42.3289559999995
,99.7793959999997,31.0065379999997,32.5648970000003,70.4340989999999
,42.5122,40.7391500000003,33.9813079999995,76.4386090000002
,16.7079279999998,35.6926590000004,29.6732270000009,22.8395380000004
,20.8572509999998,26.1437870000005,24.6485999999999,325.596063
,16.572354,21.3003290000007,16.4093990000005,22.5772940000004
,28.5749950000005,30.6527400000007,151.828593,20.4296930000005
,21.6539789999999,26.0298749999999,68.5565699999993,23.1446460000004
,82.1366010000002,28.5535369999996,77.8119550000005,19.4965099999997
,41.0158349999996,47.9602950000002,229.132873,126.937231
,28.1151240000002,85.7894000000004,207.008222000001,127.512456
,23.518363,16.5878789999998,340.035615,39.768628
,35.5705019999997,18.7951910000002,16.7318000000005,234.967829
,33.9171260000004,242.656318,16.0277510000011,50.9453989999997
,16.2945470000002,97.0913529999997,62.5792800000014,117.262588999999
,29.9635129999993,66.1196810000004,56.0889529999997,144.87626
,23.1533430000006,24.3005729999997,21.1655200000003,56.2367810000008
,87.3979059999996,25.8814640000002,25.5335779999992,75.0630020000003
,54.9435489999999,29.044812,24.8759270000001,75.6853819999996
